110000006319000,CIRCASIA
110000006321200,CÓRDOBA QUINDÍO
110000006327200,FILANDIA
110000006330200,GENOVA
110000006340100,LA TEBAIDA
110000006347000,MONTENEGRO
110000006354800,PIJAO
110000006359400,QUIMBAYA
110000006369000,SALENTO
110000006600000,DEPARTAMENTO DE RISARALDA
110000006600100,MUNICIPIO DE PEREIRA
110000006604500,APIA
110000006607500,BALBOA RISARALDA
110000006608800,BELEN DE UMBRIA
110000006617000,DOSQUEBRADAS
110000006631800,GUATICA
110000006638300,LA CELIA
110000006640000,LA VIRGINIA
110000006644000,MARSELLA
110000006645600,MISTRATO
110000006657200,PUEBLO RICO
110000006659400,QUINCHIA
110000006668200,SANTA ROSA DE CABAL
110000006668700,SANTUARIO RISARALDA
110000006800000,DEPARTAMENTO DE SANTANDER
110000006800100,MUNICIPIO DE BUCARAMANGA
110000006801300,AGUADA
110000006802000,ALBANIA SANTANDER
110000006805100,ARATOCA
110000006807700,BARBOSA SANTANDER
110000006807900,BARICHARA
110000006808100,BARRANCABERMEJA
110000006809200,BETULIA SANTANDER
110000006810100,BOLÍVAR SANTANDER
110000006812100,CABRERA SANTANDER
110000006813200,CALIFORNIA
110000006814700,CAPITANEJO
110000006815200,CARCASI
110000006816000,CEPITA
110000006816200,CERRITO
110000006816700,CHARALA
110000006816900,CHARTA
110000006817600,CHIMA SANTANDER
110000006817900,CHIPATA
110000006819000,CIMITARRA
110000006820700,CONCEPCION SANTANDER
110000006820900,CONFINES
110000006821100,CONTRATACIÓN
110000006821700,COROMORO
110000006822900,CURITI
110000006823500,EL CARMEN DE CHUCURI
110000006824500,EL GUACAMAYO
110000006825000,EL PEÑON SANTANDER
110000006825500,EL PLAYON
110000006826400,ENCINO
110000006826600,ENCISO
110000006827100,FLORIAN
110000006827600,FLORIDABLANCA
110000006829600,GALAN
110000006829800,GAMBITA
110000006830700,GIRON
110000006831800,GUACA
110000006832000,GUADALUPE SANTANDER
110000006832200,GUAPOTA
110000006832400,GUAVATA
110000006832700,GÜEPSA
110000006834400,HATO
110000006836800,JESUS MARÍA
110000006837000,JORDAN
110000006837700,LA BELLEZA
110000006838500,LANDAZURI
110000006839700,LA PAZ
110000006840600,LEBRIJA
110000006841800,LOS SANTOS
110000006842500,MACARAVITA
110000006843200,MALAGA
110000006844400,MATANZA
110000006846400,MOGOTES
110000006846800,MOLAGAVITA
110000006849800,OCAMONTE
110000006850000,OIBA
110000006850200,ONZAGA
110000006852200,PALMAR
110000006852400,PALMAS DEL SOCORRO
110000006853300,PARAMO
110000006854700,PIEDECUESTA
110000006854900,PINCHOTE
110000006857200,PUENTE NACIONAL
110000006857300,PUERTO PARRA
110000006857500,PUERTO WILCHES
110000006861500,RIONEGRO SANTANDER
110000006865500,SABANA DE TORRES
110000006866900,SAN ANDRÉS
110000006867300,SAN BENITO
110000006867900,SAN GIL
110000006868200,SAN JOAQUIN
110000006868400,SAN JOSÉ DE MIRANDA
110000006868600,SAN MIGUEL SANTANDER
110000006868900,SAN VICENTE DE CHUCURI
110000006870500,SANTA BÁRBARA SANTANDER
110000006872000,SANTA HELENA DEL OPON
110000006874500,SIMACOTA
110000006875500,SOCORRO
110000006877000,SUAITA
110000006877300,SUCRE SANTANDER
110000006878000,SURATA
110000006882000,TONA
110000006885500,VALLE DE SAN JOSE
110000006886100,VELEZ
110000006886700,VETAS
110000006887200,VILLANUEVA SANTANDER
110000006889500,ZAPATOCA
110000007000000,DEPARTAMENTO DE SUCRE
110000007000100,MUNICIPIO DE SINCELEJO
110000007011000,BUENAVISTA SUCRE
110000007012400,CAIMITO
110000007020400,COLOSO (RICAURTE)
110000007021500,COROZAL
110000007022100,COVEÑAS
110000007023000,CHALAN
110000007023300,EL ROBLE
110000007023500,GALERAS
110000007026500,GUARANDA
110000007040000,LA UNIÓN SUCRE
110000007041800,LOS PALMITOS
110000007042900,MAJAGUAL
110000007047300,MORROA
110000007050800,OVEJAS
110000007052300,SAN ANTONIO DE PALMITO
110000007067000,SAMPUES
110000007067800,SAN BENITO ABAD
110000007070200,SAN JUAN DE BETULIA
110000007070800,SAN MARCOS
110000007071300,SAN ONOFRE
110000007071700,SAN PEDRO SUCRE
110000007074200,SINCE
110000007077100,SUCRE - DEPARTAMENTO DE SUCRE
110000007082000,SANTIAGO DE TOLÚ
110000007082300,TOLUVIEJO
110000007300000,DEPARTAMENTO DEL TOLIMA
110000007300100,MUNICIPIO DE IBAGUE
110000007302400,ALPUJARRA
110000007302600,ALVARADO
110000007303000,AMBALEMA
110000007304300,ANZOATEGUI
110000007305500,ARMERO (GUAYABAL)
110000007306700,ATACO
110000007312400,CAJAMARCA
110000007314800,CARMEN DE APICALA
110000007315200,CASABIANCA
110000007316800,CHAPARRAL
110000007320000,COELLO
110000007321700,COYAIMA
110000007322600,CUNDAY
110000007323600,DOLORES
110000007326800,ESPINAL
110000007327000,FALAN
110000007327500,FLANDES
110000007328300,FRESNO
110000007331900,GUAMO
110000007334700,HERVEO
110000007334900,HONDA
110000007335200,ICONONZO
110000007340800,LERIDA
110000007341100,LIBANO
110000007344300,MARIQUITA
110000007344900,MELGAR
110000007346100,MURILLO
110000007348300,NATAGAIMA
110000007350400,ORTEGA
110000007352000,PALOCABILDO
110000007354700,PIEDRAS
110000007355500,PLANADAS
110000007356300,PRADO
110000007358500,PURIFICACIÓN
110000007361600,RIOBLANCO
110000007362200,RONCESVALLES
110000007362400,ROVIRA
110000007367100,SALDAÑA
110000007367500,SAN ANTONIO
110000007367800,SAN LUIS TOLIMA
110000007368600,SANTA ISABEL
110000007377000,SUAREZ TOLIMA
110000007385400,VALLE DE SAN JUAN
110000007386100,VENADILLO
110000007387000,VILLAHERMOSA
110000007387300,VILLARRICA TOLIMA
110000007600000,DEPARTAMENTO DEL VALLE DEL CAUCA
110000007600100,MUNICIPIO DE CALI
110000007602000,ALCALA
110000007603600,ANDALUCIA
110000007604100,ANSERMANUEVO
110000007605400,ARGELIA VALLE
110000007610000,BOLÍVAR VALLE
110000007610900,BUENAVENTURA
110000007611100,BUGA
110000007611300,BUGALAGRANDE
110000007612200,CAICEDONIA
110000007612600,CALIMA DEL DARIEN
110000007613000,CANDELARIA VALLE
110000007614700,CARTAGO
110000007623300,DAGUA
110000007624300,EL AGUILA
110000007624600,EL CAIRO
110000007624800,EL CERRITO
110000007625000,EL DOVIO
110000007627500,FLORIDA
110000007630600,GINEBRA
110000007631800,GUACARI
110000007636400,JAMUNDI
110000007637700,LA CUMBRE
110000007640000,LA UNIÓN VALLE
110000007640300,LA VICTORIA VALLE
110000007649700,OBANDO
110000007652000,PALMIRA
110000007656300,PRADERA
110000007660600,RESTREPO VALLE
110000007661600,RIOFRIO
110000007662200,ROLDANILLO
110000007667000,SAN PEDRO VALLE
110000007673600,SEVILLA
110000007682300,TORO
110000007682800,TRUJILLO
110000007683400,TULUÁ
110000007684500,ULLOA
110000007686300,VERSALLES
110000007686900,VIJES
110000007689000,YOTOCO
110000007689200,YUMBO
110000007689500,ZARZAL
110000008100000,DEPARTAMENTO DEL ARAUCA
110000008100100,MUNICIPIO DE ARAUCA
110000008106500,ARAUQUITA
110000008122000,CRAVO NORTE
110000008130000,FORTUL
110000008159100,PUERTO RONDON
110000008173600,SARAVENA
110000008179400,TAME
110000008500000,DEPARTAMENTO DE CASANARE
110000008500100,MUNICIPIO DE YOPAL
110000008501000,AGUAZUL
110000008501500,CHAMEZA
110000008512500,HATO COROZAL
110000008513600,LA SALINA
110000008513900,MANI
110000008516200,MONTERREY
110000008522500,NUNCHIA
110000008523000,OROCUE
110000008525000,PAZ DE ARIPORO
110000008526300,PORE
110000008527900,RECETOR
110000008530000,SABANALARGA CASANARE
110000008531500,SACAMA
110000008532500,SAN LUIS DE PALENQUE
110000008540000,TAMARA
110000008541000,TAURAMENA
110000008543000,TRINIDAD
110000008544000,VILLANUEVA CASANARE
110000008600000,DEPARTAMENTO DEL PUTUMAYO
110000008600100,MUNICIPIO DE MOCOA
110000008621900,COLON
110000008632000,ORITO
110000008656800,PUERTO ASIS
110000008656900,PUERTO CAICEDO
110000008657100,PUERTO GUZMAN
110000008657300,PUERTO LEGUIZAMO
110000008674900,SIBUNDOY
110000008675500,SAN FRANCISCO PUTUMAYO
110000008675700,SAN MIGUEL PUTUMAYO
110000008676000,SANTIAGO PUTUMAYO
110000008686500,VALLE DEL GUAMUEZ (LA HORMIGA)
110000008688500,VILLAGARZÓN (VILLA AMAZONICA)
110000008800000,DEPARTAMENTO DE SAN ANDRÉS Y PROVIDENCIA
110000008856400,MUNICIPIO DE PROVIDENCIA
110000009100000,DEPARTAMENTO DEL AMAZONAS
110000009100100,MUNICIPIO DE LETICIA
110000009154000,PUERTO NARIÑO
110000009400000,DEPARTAMENTO DEL GUAINÍA
110000009400100,MUNICIPIO DE PUERTO INIRIDA
110000009500000,DEPARTAMENTO DEL GUAVIARE
110000009500100,MUNICIPIO DE SAN JOSÉ DEL GUAVIARE
110000009501500,CALAMAR GUAVIARE
110000009502500,EL RETORNO
110000009520000,MIRAFLORES GUAVIARE
110000009700000,DEPARTAMENTO DEL VAUPÉS
110000009700100,MUNICIPIO DE MITÚ
110000009716100,CARURU
110000009766600,TARAIRA
110000009900000,DEPARTAMENTO DEL VICHADA
110000009900100,MUNICIPIO DE PUERTO CARREÑO
110000009952400,LA PRIMAVERA
110000009962400,SANTA ROSALIA
110000009977300,CUMARIBO
120000000500001,BENEFICENCIA DE ANTIOQUIA -BENEDAN- PROGRAMA DE LA LOTERÍA DE MEDELLÍN
120000000500002,DEPARTAMENTO ADMINISTRATIVO DE VALORIZACIÓN DEPARTAMENTAL ANTIOQUIA
120000000500003,DIRECCIÓN DEPARTAMENTAL DE TRÁNSITO DE ANTIOQUIA
120000000500004,E.S.P. EDATEL S. A.
120000000500005,FABRICA DE LICORES Y ALCOHOLES DE ANTIOQUIA
120000000500006,FONDO ROTATORIO DE TALLERES DEL DEPARTAMENTO - ANTIOQUIA
120000000500007,E.S.E. HOSPITAL MENTAL DE ANTIOQUIA -HOMO-
120000000500008,TECNOLÓGICO DE ANTIOQUIA
120000000500009,INSTITUTO PARA EL DESARROLLO DE ANTIOQUIA -IDEA-
120000000500010,POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID
120000000500011,SOCIEDAD DE TURÍSMO DE ANTIOQUIA S. A. -TURANTIOQUIA- EN LIQUIDACIÓN
120000000500012,UNIVERSIDAD DE ANTIOQUIA
120000000500014,INSTITUTO DEPARTAMENTAL DE DEPORTES DE ANTIOQUIA
120000000500015,DIRECCIÓN SECCIONAL DE SALUD DE ANTIOQUIA
120000000500016,AREA METROPOLITANA DEL VALLE DE ABURRA
120000000500017,E.S.P. ACUEDUCTOS Y ALCANTARILLADOS DE ANTIOQUIA S. A. -ACUANTIOQUIA- EN LIQUIDACIÓN
120000000500018,E.S.E. HOSPITAL GENERAL DE MEDELLÍN
120000000500019,E.S.E. HOSPITAL REGIONAL SAN JUAN DE DIOS
120000000500020,E.S.E. HOSPITAL LA MARÍA DE MEDELLÍN
120000000500021,INGENIO VEGACHI LTDA EN LIQUIDACIÓN OBLIGATORIA
120000000500022,DIRECCIÓN COMERCIAL DEL DEPARTAMENTO DE ANTIOQUIA
120000000500024,SOCIEDAD DE TELEVISIÓN DE ANTIOQUIA LTDA -TELEANTIOQUIA-
120000000500025,ENTIDAD ADMINISTRADORA DE PENSIONES DE ANTIOQUIA
120000000500026,E.S.P. EMPRESA ANTIOQUEÑA DE ENERGÍA S. A. -EADE-
120000000500027,E.S.E. HOSPITAL MENTAL DE ANTIOQUIA - HOMO -
120000000500028,E.S.E. CENTRO DE REHABILITACIÓN INTEGRAL EN SALUD MENTAL DE ANTIOQUIA CARISMA
120000000500029,E.S.E. HOSPITAL LA MARIA - MEDELLÍN
120000000500030,E.S.E. HOSPITAL SAN JUAN DE DIOS - ABEJORRAL
120000000500031,E.S.E. HOSPITAL SAN FERNANDO - AMAGÁ
120000000500032,E.S.E. HOSPITAL EL CARMEN - AMALFI
120000000500033,E.S.E. HOSPITAL SAN RAFAEL - ANDES
120000000500034,E.S.E. HOSPITAL LA MISERICORDIA - ANGELÓPOLIS
120000000500035,E.S.E. HOSPITAL SAN RAFAEL - ANGOSTURA
120000000500036,E.S.E. HOSPITAL SAN JUAN DE DIOS - ANORÍ
120000000500037,E.S.E. HOSPITAL REGIONAL SAN JUAN DE DIOS - SANTAFE DE ANTIOQUIA
120000000500038,E.S.E. HOSPITAL SAN FRANCISCO DE ASIS - ANZÁ
120000000500039,E.S.E. HOSPITAL ANTONIO ROLDÁN BETANCUR - APARTADO
120000000500040,E.S.E. HOSPITAL PEDRO NEL CARDONA - ARBOLETES
120000000500041,E.S.E. HOSPITAL SAN JULIAN - ARGELIA
120000000500042,E.S.E. HOSPITAL SAN MARTÍN - ARMENIA
120000000500043,E.S.E. HOSPITAL SAN VICENTE DE PAUL - BARBOSA
120000000500044,E.S.E. HOSPITAL MARCO FIDEL SUAREZ - BELLO
120000000500045,E.S.E. HOSPITAL SAN ANTONIO - BETANIA
120000000500046,E.S.E. HOSPITAL GERMÁN VÉLEZ GUTIÉRREZ - BETULIA
120000000500047,E.S.E. HOSPITAL REGIONAL LA MERCED - CIUDAD BOLÍVAR
120000000500048,E.S.E. HOSPITAL ISABEL LA CATÓLICA - CACERES
120000000500049,E.S.E. HOSPITAL SAN MIGUEL - CAICEDO
120000000500050,E.S.E. HOSPITAL REGIONAL SAN VICENTE DE PAUL - CALDAS
120000000500051,E.S.E. HOSPITAL SAGRADA FAMILIA - CAMPAMENTO
120000000500052,E.S.E. HOSPITAL SAN CARLOS - CAÑASGORDAS
120000000500053,E.S.E. HOSPITAL LOCAL DE CAREPA - CAREPA
120000000500054,E.S.E. HOSPITAL SAN ANTONIO - CARAMANTA
120000000500055,E.S.E. HOSPITAL SAN JUAN DE DIOS - CARMEN DE VIBORAL
120000000500056,E.S.E. HOSPITAL SAN RAFAEL - CAROLINA
120000000500057,E.S.E. HOSPITAL REGIONAL CESAR URIBE PIEDRAHITA - CAUCASIA
120000000500058,E.S.E. HOSPITAL MARÍA AUXILIADORA - CHIGORODO
120000000500059,E.S.E. HOSPITAL SAN ANTONIO - CISNEROS
120000000500060,E.S.E. HOSPITAL SAN JUAN DE DIOS - COCORNÁ
120000000500061,E.S.E. HOSPITAL JOSE MARIA CORDOBA - CONCEPCIÓN
120000000500062,E.S.E. HOSPITAL SAN JUAN DE DIOS - CONCORDIA
120000000500063,E.S.E. HOSPITAL SANTA MARGARITA - COPACABANA
120000000500064,E.S.E. HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO - DABEIBA
120000000500065,E.S.E. HOSPITAL SAN RAFAEL - EBEJICO
120000000500066,E.S.E. HOSPITAL EMIGDIO PALACIO - ENTRERRIOS
120000000500067,E.S.E. HOSPITAL MANUEL URIBE ANGEL - ENVIGADO
120000000500068,E.S.E. HOSPITAL SANTA LUCIA - FREDONIA
120000000500069,E.S.E. HOSPITAL MARÍA A. TORO ELEJALDE - FRONTINO
120000000500070,E.S.E. HOSPITAL SAN ISIDRO - GIRALDO
120000000500071,E.S.E. HOSPITAL SAN RAFAEL - GIRARDOTA
120000000500072,E.S.E. HOSPITAL SANTA ISABEL - GÓMEZ PLATA
120000000500073,E.S.E. HOSPITAL SAN ROQUE - GRANADA
120000000500074,E.S.E. HOSPITAL NUESTRA SEÑORA DE GUADALUPE - GUADALUPE
120000000500075,E.S.E. HOSPITAL NUESTRA SEÑORA DE LA CANDELARIA - GUARNE
120000000500076,E.S.E. HOSPITAL LA INMACULADA - GUATAPE
120000000500077,E.S.E. HOSPITAL SAN JUAN DEL SUROESTE - HISPANIA
120000000500078,E.S.E. HOSPITAL SAN RAFAEL - ITAGUÍ
120000000500079,E.S.E. HOSPITAL SAN JUAN DE DIOS - ITUANGO
120000000500080,E.S.E. HOSPITAL GABRIEL PELAEZ M. - JARDÍN
120000000500081,E.S.E. HOSPITAL SAN RAFAEL - JERICÓ
120000000500082,HIDROELECTRICA PESCADERO ITUANGO S.A. E.S.P.
120000000500083,E.S.E. HOSPITAL DE LA CEJA
120000000500084,E.S.E. HOSPITAL LOCAL DE LA ESTRELLA - LA ESTRELLA
120000000500085,E.S.E. HOSPITAL SAN ROQUE - LA UNIÓN
120000000500086,E.S.E. HOSPITAL SAN LORENZO - LIBORINA
120000000500087,E.S.E. HOSPITAL MARCO A. CARDONA - MACEO
120000000500088,E.S.E. HOSPITAL SAN JUAN DE DIOS - MARINILLA
120000000500089,E.S.E. HOSPITAL SAN ANTONIO - MONTEBELLO
120000000500090,E.S.E. HOSPITAL LA ANUNCIACIÓN - MUTATA
120000000500091,E.S.E. HOSPITAL SAN JOAQUIN - NARIÑO
120000000500092,E.S.E. HOSPITAL LA MISERICORDIA - NECHÍ
120000000500093,E.S.E. HOSPITAL SAN SEBASTIAN DE URABA - NECOCLÍ
120000000500094,E.S.E. HOSPITAL SAN JUAN DE DIOS - PEÑOL
120000000500095,E.S.E. HOSPITAL SAN FRANCISCO - PEQUE
120000000500096,E.S.E. HOSPITAL SAN VICENTE DE PAUL - PUEBLORRICO
120000000500097,E.S.E. HOSPITAL LA CRUZ - PUERTO BERRIO
120000000500098,E.S.E. HOSPITAL LA PAZ - PUERTO TRIUNFO
120000000500099,E.S.E. HOSPITAL SAN VICENTE DE PAUL - REMEDIOS
120000000500102,CORPORACIÓN DE VIVIENDA Y DESARROLLO SOCIAL -CORVIDE- EN LIQUIDACIÓN
120000000500103,EMPRESA DE TRANSPORTE MASIVO DEL VALLE DE ABURRA -METROMEDELLÍN-
120000000500104,EMPRESAS PÚBLICAS DE MEDELLÍN
120000000500105,EMPRESAS VARIAS DE MEDELLÍN
120000000500106,INSTITUTO METROPOLITANO DE VALORIZACIÓN - MEDELLÍN
120000000500107,TERMINAL DE TRANSPORTE DE MEDELLÍN S. A.
120000000500108,FONDO DE FOMENTO Y TURÍSMO - MEDELLÍN
120000000500109,FONDO DE FOMENTO DEL DEPORTE - MEDELLÍN
120000000500110,FONDO DE PROTECCIÓN ESCOLAR - MEDELLÍN
120000000500111,FONDO DE UNIDADES INTERMEDIAS DE SALUD - MEDELLÍN
120000000500112,FONDO DE TRANSPORTE Y TRÁNSITO
120000000500113,FONDO DE FARMACIA
120000000500114,FONDO DE BIENESTAR SOCIAL
120000000500115,FONDO MUNICIPAL DE VIVIENDA DE MEDELLÍN
120000000500116,FONDO DE CONSTRUCCIÓN DE PARQUES - MEDELLÍN
120000000500117,FONDO METROPOLITANO DE SEGURIDAD -METROSEGURIDAD-
120000000500118,METROMEZCLAS DE MEDELLÍN LTDA
120000000500119,PALACIO DE EXP. Y CONVENCIONES DE MEDELLÍN S. A.
120000000500120,INSTITUTO METROPOLITANO SALUD-METROSALUD-MEDELLÍN
120000000500121,AEROPARQUE OLAYA HERRERA DE MEDELLÍN
120000000500122,INSTITUTO TECNOLÓGICO METROPOLITANO - MEDELLÍN
120000000500123,ASOCIACIÓN CANAL LOCAL DE TELEVISIÓN DE MEDELLÍN -TELEMEDELLÍN-
120000000500124,INSTITUTO MUNICIPAL RECREACIÓN Y DEPORTE -INDER MEDELLÍN-
120000000500125,SOCIEDAD TERMINALES DE TRANSPORTE - MEDELLÍN
120000000500126,INSTITUTO PARA EL MANEJO INTEGRAL CUENCA RIO MEDELLÍN -MI RIO- EN LIQUIDACIÓN
120000000500127,EPM INVERSIONES S.A.
120000000500128,FONDO ACUMULATIVO UNIVERSITARIO DE LA UNIVERSIDAD DE ANTIOQUIA
120000000500129,CORPORACIÓN RECREATIVA METROPOLITANA DE MEDELLÍN - METROPARQUES -
120000000500130,E.S.P. ORBITEL S.A.
120000000500131,AGENCIA PARA LA COOPERACIÓN INTERNACIONAL DE MEDELLÍN - ACI
120000000500132,EMPRESA DE DESARROLLO URBANO DE MEDELLÍN -EDU-
120000000500133,E.S.P. EPM MEDELLÍN TELECOMUNICACIONES S. A.
120000000500134,FUNDACIÓN EMPRESAS PÚBLICAS DE MEDELLÍN
120000000500135,ESCOMBROS SOLIDOS ADECUADOS LTDA
120000000500136,METROPLUS S.A.
120000000500201,E.S.P. EMPRESAS PÚBLICAS DE ABEJORRAL
120000000502101,INSTITUTO MUNICIPAL DE DEPORTES Y RECREACIÓN DE ALEJANDRÍA
120000000503401,E.S.P. EMPRESAS PÚBLICAS DE ANDES
120000000503402,INDEPORTES - ANDES
120000000504501,TERMINAL DE TRANSPORTE DE APARTADÓ
120000000504502,E.S.P. EMPRESAS PÚBLICAS DE APARTADÓ - APARTADÓ
120000000504503,E.S.P. URABA LIMPIO S.A.
120000000504504,PLAZA DE MERCADO DE APARTADO
120000000504505,EMPRESA AUTÓNOMA DE APARTADO
120000000505101,INSTITUTO MUNICIPAL DE DEPORTES DE ARBOLETES - IMDERAR
120000000508601,E.S.P. DE BELMIRA
120000000508801,E.S.E. HOSPITAL ROSALPI
120000000508802,E.S.E. PARIS ACEVEDO FONTIDUEÑO
120000000509101,INSTITUTO MUNICIPAL PARA EL DEPORTE LA RECREACIÓN Y LA EDUCACIÓN FISICA - IMDERBETA BETANIA
120000000510101,E.S.P. NUESTRO ASEO
120000000512501,INSTITUTO PARA EL DEPORTE Y LA RECREACIÓN - INDERCA CAICEDO
120000000512901,CASA MUNICIPAL DE LA CULTURA DE CALDAS
120000000512902,INSTITUTO DE DEPORTES Y RECREACIÓN DE CALDAS
120000000514801,E.S.P. LA CIMARRONA - CARMEN DE VIBORAL
120000000515402,E.S.P. EMPRESAS PÚBLICAS MUNICIPALES DE CAUCASIA EN LIQUIDACIÓN
120000000517201,INSTITUTO MUNICIPAL DE VIVIENDA PARA EL DESARROLLO SOCIAL DE CHIGORODÓ - IMVIDES
120000000517202,INSTITUTO MUNICIPAL DE DEPORTE Y RECREACIÓN IMDER - CHIGORODÓ
120000000517203,E.S.P. EMPRESA PRESTADORA DE SERVICIO PÚBLICO DE ASEO - CHIGORODÓ
120000000519701,E.S.P. EMPRESA DE SERVICIOS PÚBLICOS - COCORNÁ
120000000520601,FONDO DE VIVIENDA DE INTERES SOCIAL
120000000520901,E.S.P. EMPRESAS PÚBLICAS DE CONCORDIA
120000000521201,JUNTA DE DEPORTES COPACABANA
120000000523701,FONDO DE VIVIENDA DE INTERÉS SOCIAL Y REFORMA URBANA - DONMATIAS
120000000523702,E.S.P. SERVICIOS PÚBLICOS DOMICILIARIOS - DON MATÍAS
120000000524001,E.S.P. EMPRESA DE SERVICIOS PÚBLICOS DE EBEJICO
120000000525001,FONDO DE VIVIENDAD DE INTERES SOCIAL - FOVIS - EL BAGRE
120000000525002,EMPRESAS PÚBLICAS DE EL BAGRE
120000000526601,INSTITUCIÓN UNIVERSITARIA DE ENVIGADO
120000000526602,E.S.P. ENVIASEO DE ENVIGADO
120000000526603,INSTITUTO DE DEPORTES RECREACIÓN Y APROVECHAMIENTO DEL TIEMPO LIBRE ENVIGADO - INDER
120000000526604,ESCUELA SUPERIOR TECNOLÓGICA DE ARTES DÉBORA ARANGO
120000000528401,E.S.P. EMPRESA DE SERVICIOS PÚBLICOS DE FRONTINO
120000000530801,INSTITUTO GIRARDOTANO DEL DEPORTE LA RECREACIÓN Y EL APROVECHAMIENTO DEL TIEMPO LIBRE - IGDER
120000000531301,E.S.P. EMPRESAS DE SERVICIOS PÚBLICOS - GRANADA
120000000531801,E.S.P. EMPRESA DE SERVICIOS PÚBLICOS DE GUARNE
120000000531802,INSTITUTO DEL DEPORTE LA RECREACIÓN Y APROVECHAMIENTO DEL TIEMPO LIBRE - INDER GUARNE
120000000532101,INSTITUTO DE DEPORTES Y RECREACIÓN - INDER GUATAPÉ
120000000532102,EMPRESA AUTÓNOMA DEL MUNICIPIO DE GUATAPE -AGUATAPE S.A.
120000000532103,E.S.P. DOMICILIARIOS DEL MUNICIPIO DE GUATAPÉ
120000000536002,DEPARTAMENTO ADMINISTRATIVO DE VALORIZACIÓN DE ITAGÜÍ
120000000536003,INSTITUTO MUNICIPAL DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA -IMVIR-
120000000536004,E.S.E. HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA
120000000536401,UNIDAD MUNICIPAL PRESTADORA DE SERVICIOS PÚBLICOS DOMICILIARIOS - JUSPU JARDÍN
120000000536801,JUNTA MUNICIPAL DE DEPORTES DE JERICÓ
120000000537601,FUNDACIÓN UNIVERSITARIA ORIENTE DE ANTIOQUIA - LA CEJA
120000000537602,E.S.P. EMPRESAS PÚBLICAS MUNICIPALES DE LA CEJA
120000000537603,INSTITUTO CEJEÑO DE LA RECREACIÓN Y EL DEPORTE -INCERDE- LA CEJA
120000000537604,FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DE LA CEJA DEL TAMBO
120000000537605,E.S.P. EMPRESAS PUBLICAS MUNICIPALES DE LA CEJA DEL TAMBO
120000000537606,INSTITUTO DE CULTURA Y TURISMO - MUNICIPIO DE LA CEJA
120000000537607,CENTRO DIA GERONTOLÓGICO - LA CEJA DEL TAMBO
120000000538001,INSTITUTO MUNICIPAL DEL DEPORTE Y RECREACIÓN DE LA ESTRELLA - INDERE
120000000539001,E.S.E. HOSPITAL ANTONIO ROLDAN - LA PINTADA
120000000540001,E.S.P. EMPRESA DE SERVICIOS PÚBLICOS - LA UNIÓN
120000000544001,INSTITUTO DE DEPORTES DE MARINILLA INDERMA
120000000544002,E.S.P. EMPRESA DE SERVICIOS PÚBLICOS DE ASEO- SAN JOSE DE MARINILLA
120000000547501,E.S.P. EMPRESA DE ENERGÍA ELECTRICA DE SERVICIOS PUBLICOS - MURINDO
120000000554101,EMPRESA AGROINDUSTRIAL DEL ORIENTE EMBALSES S.A. ACOPEÑOL S.A.
120000000557901,FONDO DE VIVIENDA DE INTERES SOCIAL DE PUERTO BERRIO - FOVIS
120000000557902,INSTITUTO DE DEPORTE LA RECREACIÓN Y APROVECHAMIENTO DEL TIEMPO LIBRE - PUERTO BERRIO
120000000558501,EMPRESAS PÚBLICAS DE PUERTO NARE
120000000558502,FRIGONARE
120000000560401,FONDO DE FOMENTO MINERO Y PROTECCION AMBIENTAL DEL MUNICIPIO DE REMEDIOS
120000000560701,E.S.P. EMPRESA DE AGUAS DEL ORIENTE ANTIOQUEÑO S. A. - EL RETIRO
120000000561501,E.S.E. HOSPITAL GILBERTO MEJIA MEJIA
120000000561502,INSTITUTO MUNICIPAL DE EDUCACIÓN FÍSICA DEPORTE Y RECREACIÓN - IMER RIONEGRO ANTIOQUIA
120000000561503,E.S.P. AGUAS DE RIONEGRO S. A.
120000000563101,INSTITUTO PARA EL DEPORTE Y LA RECREACIÓN INDESA - SABANETA
120000000563102,FONDO DE VIVIENDA DE INTERÉS SOCIAL Y REFORMA URBANA DE SABANETA ANTIOQUIA
120000000563103,EMPRESA DE ALUMBRADO PÚBLICO - SABANETA
120000000564201,E.S.P. SIMA - SALGAR
120000000565601,E.S.P. AGUAS DE SAN JERÓNIMO
120000000566001,E.S.P. EMPRESA DE SERVICIOS PÚBLICOS- SAN LUIS ANTIOQUIA
120000000566002,FONDO DE VIVIENDA - SAN LUIS ANTIOQUIA
120000000567001,JUNDEPORTES SAN ROQUE
120000000567002,FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA SAN ROQUE
120000000567401,COMERCIALIZADORA LÍDER DEL ORIENTE - COLIDER
120000000569001,FONDO DE VIVIENDA DE INTERES SOCIAL DEL MUNICIPIO DE SANTO DOMINGO
120000000569002,E.S.P. DE SANTO DOMINGO
120000000569701,E.S.P. EMPRESAS PÚBLICAS DE EL SANTUARIO
120000000573601,FONDO DE VIVIENDA DE INTERÉS SOCIAL Y REFORMA URBANA - FOVIS - SEGOVIA
